make,body,state,units,avg_price,revenue
infiniti,suv,co,4,30175.0,120700.0
infiniti,suv,fl,53,23205.67924528302,1229901.0
infiniti,suv,ga,25,20992.0,524800.0
infiniti,suv,il,22,23695.454545454544,521300.0
infiniti,suv,la,3,20967.0,62901.0
infiniti,suv,ma,3,19666.666666666668,59000.0
infiniti,suv,md,8,13325.0,106600.0
infiniti,suv,mi,3,14900.0,44700.0
infiniti,suv,mo,10,21160.0,211600.0
infiniti,suv,nc,9,11488.888888888889,103400.0
infiniti,suv,ne,1,13300.0,13300.0
infiniti,suv,nj,24,23062.5,553500.0
infiniti,suv,nv,9,19005.555555555555,171050.0
infiniti,suv,oh,4,21775.25,87101.0
infiniti,suv,pa,39,20215.384615384617,788400.0
infiniti,suv,pr,1,14500.0,14500.0
infiniti,suv,sc,4,17275.0,69100.0
infiniti,suv,tn,31,27654.83870967742,857300.0
infiniti,suv,tx,34,21677.970588235294,737051.0
infiniti,suv,ut,1,27500.0,27500.0
infiniti,suv,va,2,11250.0,22500.0
infiniti,suv,wa,5,24000.0,120000.0
infiniti,suv,wi,3,24233.333333333332,72700.0
isuzu,suv,fl,6,1700.0,10200.0
isuzu,suv,ga,3,1450.0,4350.0
isuzu,suv,md,2,2300.0,4600.0
isuzu,suv,mo,1,1300.0,1300.0
isuzu,suv,nc,2,2300.0,4600.0
isuzu,suv,nj,1,850.0,850.0
isuzu,suv,nv,1,3800.0,3800.0
isuzu,suv,oh,2,1050.0,2100.0
isuzu,suv,sc,2,550.0,1100.0
isuzu,suv,tx,4,2350.0,9400.0
isuzu,suv,ut,1,1500.0,1500.0
isuzu,suv,va,3,1583.3333333333333,4750.0
jaguar,convertible,ca,3,13933.333333333334,41800.0
jaguar,convertible,fl,3,22366.666666666668,67100.0
jaguar,convertible,ga,1,18600.0,18600.0
jaguar,convertible,sc,1,15100.0,15100.0
jaguar,convertible,tx,3,12433.333333333334,37300.0
jaguar,convertible,ut,1,4700.0,4700.0
jaguar,coupe,ca,1,23250.0,23250.0
jaguar,coupe,tn,1,34000.0,34000.0
jaguar,sedan,az,3,8416.666666666666,25250.0
jaguar,sedan,ca,54,13810.185185185184,745750.0
jaguar,sedan,co,2,2250.0,4500.0
jaguar,sedan,fl,34,12423.529411764706,422400.0
jaguar,sedan,ga,18,8944.444444444445,161000.0
jaguar,sedan,hi,1,800.0,800.0
jaguar,sedan,il,5,9660.0,48300.0
jaguar,sedan,in,1,2200.0,2200.0
jaguar,sedan,ma,1,9600.0,9600.0
jaguar,sedan,md,2,1450.0,2900.0
jaguar,sedan,mi,2,2375.0,4750.0
jaguar,sedan,mn,1,7300.0,7300.0
jaguar,sedan,mo,4,11350.0,45400.0
jaguar,sedan,nc,9,6694.444444444444,60250.0
jaguar,sedan,ne,1,4800.0,4800.0
jaguar,sedan,nj,6,18925.0,113550.0
jaguar,sedan,nv,6,10325.0,61950.0
jaguar,sedan,oh,5,11930.0,59650.0
jaguar,sedan,pa,13,16434.615384615383,213650.0
jaguar,sedan,pr,1,2100.0,2100.0
jaguar,sedan,sc,2,16750.0,33500.0
jaguar,sedan,tn,4,19300.0,77200.0
jaguar,sedan,tx,13,12169.23076923077,158200.0
jaguar,sedan,va,4,3125.0,12500.0
jaguar,sedan,wi,4,9850.0,39400.0
jeep,suv,ab,9,11300.0,101700.0
jeep,suv,az,40,12468.75,498750.0
jeep,suv,ca,226,13829.646017699115,3125500.0
jeep,suv,co,54,18700.0,1009800.0
jeep,suv,fl,362,14468.342541436465,5237540.0
jeep,suv,ga,130,12226.153846153846,1589400.0
jeep,suv,hi,4,16062.5,64250.0
jeep,suv,il,92,14667.391304347826,1349400.0
jeep,suv,in,27,10207.407407407407,275600.0
jeep,suv,la,10,14350.0,143500.0
jeep,suv,ma,46,6381.521739130435,293550.0
jeep,suv,md,52,7211.538461538462,375000.0
jeep,suv,mi,156,18398.076923076922,2870100.0
jeep,suv,mn,70,15994.285714285714,1119600.0
jeep,suv,mo,82,15852.439024390244,1299900.0
jeep,suv,ms,5,13840.0,69200.0
jeep,suv,nc,120,10940.0,1312800.0
jeep,suv,ne,24,16714.583333333332,401150.0
jeep,suv,nj,106,11210.377358490567,1188300.0
jeep,suv,nm,1,7000.0,7000.0
jeep,suv,nv,46,14554.347826086956,669500.0
jeep,suv,ny,35,10440.0,365400.0
jeep,suv,oh,101,15014.128712871287,1516427.0
jeep,suv,on,27,22579.62962962963,609650.0
jeep,suv,or,7,24550.0,171850.0
jeep,suv,pa,376,17888.563829787236,6726100.0
jeep,suv,pr,12,17758.333333333332,213100.0
jeep,suv,qc,9,17644.444444444445,158800.0
jeep,suv,sc,22,14409.09090909091,317000.0
jeep,suv,tn,108,18245.37037037037,1970500.0
jeep,suv,tx,200,13327.25,2665450.0
jeep,suv,ut,12,10975.0,131700.0
jeep,suv,va,85,11578.823529411764,984200.0
jeep,suv,wa,27,16735.185185185186,451850.0
jeep,suv,wi,47,13744.148936170213,645975.0
kia,hatchback,ca,9,9005.555555555555,81050.0
kia,hatchback,fl,9,9333.333333333334,84000.0
kia,hatchback,ga,2,11300.0,22600.0
kia,hatchback,hi,1,6750.0,6750.0
kia,hatchback,il,2,5800.0,11600.0
kia,hatchback,in,1,9100.0,9100.0
kia,hatchback,mn,2,4500.0,9000.0
kia,hatchback,mo,3,7900.0,23700.0
kia,hatchback,nc,2,10050.0,20100.0
kia,hatchback,nj,1,12700.0,12700.0
kia,hatchback,nv,2,4875.0,9750.0
kia,hatchback,oh,3,9466.666666666666,28400.0
kia,hatchback,on,1,9200.0,9200.0
kia,hatchback,pa,4,8800.0,35200.0
kia,hatchback,pr,1,9900.0,9900.0
kia,hatchback,tn,3,8766.666666666666,26300.0
kia,hatchback,tx,5,7920.0,39600.0
kia,hatchback,va,1,5400.0,5400.0
kia,koup,ca,2,12200.0,24400.0
kia,koup,fl,7,9657.142857142857,67600.0
kia,koup,ga,1,12800.0,12800.0
kia,koup,in,1,8300.0,8300.0
kia,koup,ma,1,6500.0,6500.0
kia,koup,md,1,7000.0,7000.0
kia,koup,mo,1,10500.0,10500.0
kia,koup,nc,2,8950.0,17900.0
kia,koup,nj,1,11200.0,11200.0
kia,koup,ny,1,7900.0,7900.0
kia,koup,oh,3,7000.0,21000.0
kia,koup,pa,5,8660.0,43300.0
kia,koup,tn,3,9700.0,29100.0
kia,koup,tx,7,8957.142857142857,62700.0
kia,minivan,az,2,4700.0,9400.0
kia,minivan,ca,13,7373.153846153846,95851.0
kia,minivan,co,2,11100.0,22200.0
kia,minivan,fl,35,8911.42857142857,311900.0
kia,minivan,ga,13,9811.538461538461,127550.0
kia,minivan,il,3,10966.666666666666,32900.0
kia,minivan,in,4,5700.0,22800.0
kia,minivan,la,2,10800.0,21600.0
kia,minivan,ma,1,6300.0,6300.0
kia,minivan,md,2,2950.0,5900.0
kia,minivan,mi,4,6850.0,27400.0
kia,minivan,mn,2,14000.0,28000.0
kia,minivan,mo,6,6316.666666666667,37900.0
kia,minivan,nc,15,4293.333333333333,64400.0
kia,minivan,nj,3,2050.0,6150.0
kia,minivan,nv,16,10746.875,171950.0
kia,minivan,oh,8,5925.0,47400.0
kia,minivan,pa,8,3150.0,25200.0
kia,minivan,pr,1,5900.0,5900.0
kia,minivan,sc,2,1650.0,3300.0
kia,minivan,tn,5,5630.0,28150.0
kia,minivan,tx,7,5342.857142857143,37400.0
kia,minivan,va,2,3050.0,6100.0
kia,minivan,wa,8,10281.25,82250.0
kia,minivan,wi,4,9700.0,38800.0
kia,sedan,ab,1,2100.0,2100.0
kia,sedan,az,19,7731.578947368421,146900.0
kia,sedan,ca,170,11795.882352941177,2005300.0
kia,sedan,co,44,12393.181818181818,545300.0
kia,sedan,fl,276,11761.41304347826,3246150.0
kia,sedan,ga,189,12275.132275132275,2320000.0
kia,sedan,hi,2,4625.0,9250.0
kia,sedan,il,18,9461.111111111111,170300.0
kia,sedan,in,13,6838.461538461538,88900.0
kia,sedan,la,4,8625.0,34500.0
kia,sedan,ma,10,5540.0,55400.0
kia,sedan,md,19,7194.736842105263,136700.0
kia,sedan,mi,14,8571.42857142857,120000.0
kia,sedan,mn,29,11796.551724137931,342100.0
kia,sedan,mo,54,10986.111111111111,593250.0
kia,sedan,ms,6,8166.666666666667,49000.0
kia,sedan,nc,49,9274.489795918367,454450.0
kia,sedan,ne,12,8887.5,106650.0
kia,sedan,nj,57,10772.807017543859,614050.0
kia,sedan,nv,85,15208.235294117647,1292700.0
kia,sedan,ny,11,4359.090909090909,47950.0
kia,sedan,oh,104,12191.836538461539,1267951.0
kia,sedan,on,2,10650.0,21300.0
kia,sedan,or,4,9275.0,37100.0
kia,sedan,pa,95,12767.368421052632,1212900.0
kia,sedan,pr,22,6750.0,148500.0
kia,sedan,qc,2,7050.0,14100.0
kia,sedan,sc,8,7037.5,56300.0
kia,sedan,tn,49,10761.224489795919,527300.0
kia,sedan,tx,172,11987.790697674418,2061900.0
kia,sedan,ut,2,8100.0,16200.0
kia,sedan,va,13,10423.076923076924,135500.0
kia,sedan,wa,55,12351.818181818182,679350.0
kia,sedan,wi,77,13099.35064935065,1008650.0
kia,suv,ab,2,9550.0,19100.0
kia,suv,az,12,11120.833333333334,133450.0
kia,suv,ca,78,14185.897435897436,1106500.0
kia,suv,co,37,17654.08108108108,653201.0
kia,suv,fl,144,14149.652777777777,2037550.0
kia,suv,ga,95,15578.947368421053,1480000.0
kia,suv,hi,1,1800.0,1800.0
kia,suv,il,7,15171.42857142857,106200.0
kia,suv,in,4,11700.0,46800.0
kia,suv,la,1,14000.0,14000.0
kia,suv,ma,7,5314.285714285715,37200.0
kia,suv,md,10,7940.0,79400.0
kia,suv,mi,4,11025.0,44100.0
kia,suv,mn,15,17800.0,267000.0
kia,suv,mo,17,13914.70588235294,236550.0
kia,suv,ms,3,11500.0,34500.0
kia,suv,nc,24,9179.166666666666,220300.0
kia,suv,ne,5,15220.0,76100.0
kia,suv,nj,41,12532.926829268292,513850.0
kia,suv,nv,34,16294.14705882353,554001.0
kia,suv,ny,9,9188.888888888889,82700.0
kia,suv,oh,53,16896.22641509434,895500.0
kia,suv,pa,48,14578.125,699750.0
kia,suv,pr,2,10700.0,21400.0
kia,suv,qc,1,11600.0,11600.0
kia,suv,sc,4,5650.0,22600.0
kia,suv,tn,14,13314.285714285714,186400.0
kia,suv,tx,100,12593.0,1259300.0
kia,suv,ut,1,12000.0,12000.0
kia,suv,va,16,11143.75,178300.0
kia,suv,wa,13,17546.153846153848,228100.0
kia,suv,wi,33,18709.090909090908,617400.0
kia,wagon,az,1,9300.0,9300.0
kia,wagon,ca,52,10811.538461538461,562200.0
kia,wagon,co,8,10375.0,83000.0
kia,wagon,fl,80,10785.9375,862875.0
kia,wagon,ga,53,11213.207547169812,594300.0
kia,wagon,il,9,9150.0,82350.0
kia,wagon,in,7,7671.428571428572,53700.0
kia,wagon,la,1,8400.0,8400.0
kia,wagon,ma,4,8100.0,32400.0
kia,wagon,md,7,9528.57142857143,66700.0
kia,wagon,mi,9,7733.333333333333,69600.0
kia,wagon,mn,21,10528.619047619048,221101.0
kia,wagon,mo,15,11493.333333333334,172400.0
kia,wagon,ms,2,6650.0,13300.0
kia,wagon,nc,9,7522.222222222223,67700.0
kia,wagon,ne,5,9940.0,49700.0
kia,wagon,nj,21,12314.333333333334,258601.0
kia,wagon,nv,30,14116.666666666666,423500.0
kia,wagon,ny,2,7050.0,14100.0
kia,wagon,oh,34,10017.64705882353,340600.0
kia,wagon,on,2,15600.0,31200.0
kia,wagon,pa,39,11366.666666666666,443300.0
kia,wagon,pr,7,11671.42857142857,81700.0
kia,wagon,qc,1,3150.0,3150.0
kia,wagon,sc,3,9900.0,29700.0
kia,wagon,tn,21,10454.761904761905,219550.0
kia,wagon,tx,59,9879.661016949152,582900.0
kia,wagon,ut,1,6100.0,6100.0
kia,wagon,va,12,9366.666666666666,112400.0
kia,wagon,wa,19,12884.21052631579,244800.0
kia,wagon,wi,29,11755.172413793103,340900.0
land rover,suv,az,3,17200.0,51600.0
land rover,suv,ca,41,21732.926829268294,891050.0
land rover,suv,co,1,2500.0,2500.0
land rover,suv,fl,22,22554.545454545456,496200.0
land rover,suv,ga,8,28375.0,227000.0
land rover,suv,il,3,9616.666666666666,28850.0
land rover,suv,ma,1,13800.0,13800.0
land rover,suv,mi,4,23975.0,95900.0
land rover,suv,mo,3,26850.0,80550.0
land rover,suv,nc,9,19144.444444444445,172300.0
land rover,suv,nj,4,21862.5,87450.0
land rover,suv,nv,5,26230.0,131150.0
land rover,suv,ny,4,15825.0,63300.0
land rover,suv,oh,5,22780.0,113900.0
land rover,suv,or,1,12500.0,12500.0
land rover,suv,pa,33,22253.030303030304,734350.0
land rover,suv,pr,1,4000.0,4000.0
land rover,suv,sc,2,22900.0,45800.0
land rover,suv,tn,4,23012.5,92050.0
land rover,suv,tx,11,15250.0,167750.0
land rover,suv,ut,1,2000.0,2000.0
land rover,suv,va,3,12500.0,37500.0
land rover,suv,wa,1,600.0,600.0
land rover,suv,wi,3,19033.333333333332,57100.0
lexus,convertible,az,1,8900.0,8900.0
lexus,convertible,ca,9,18400.0,165600.0
lexus,convertible,fl,16,22831.25,365300.0
lexus,convertible,ga,7,22150.0,155050.0
lexus,convertible,md,1,10100.0,10100.0
lexus,convertible,mo,2,19450.0,38900.0
lexus,convertible,nj,1,13600.0,13600.0
lexus,convertible,nv,1,34000.0,34000.0
lexus,convertible,pa,1,27250.0,27250.0
lexus,convertible,sc,1,8200.0,8200.0
lexus,convertible,tn,3,23400.0,70200.0
lexus,convertible,tx,2,18700.0,37400.0
lexus,coupe,fl,1,1600.0,1600.0
lexus,coupe,ma,1,1450.0,1450.0
lexus,coupe,tx,1,2100.0,2100.0
lexus,coupe,wi,2,2700.0,5400.0
lexus,hatchback,ca,11,21636.363636363636,238000.0
lexus,hatchback,fl,39,20548.71794871795,801400.0
lexus,hatchback,ga,6,18783.333333333332,112700.0
lexus,hatchback,mo,1,22100.0,22100.0
lexus,hatchback,nc,1,26500.0,26500.0
lexus,hatchback,nj,4,19750.0,79000.0
lexus,hatchback,oh,1,19900.0,19900.0
lexus,hatchback,pa,11,19922.727272727272,219150.0
lexus,hatchback,tn,3,19166.666666666668,57500.0
lexus,hatchback,tx,2,20475.0,40950.0
lexus,hatchback,wa,1,22500.0,22500.0
lexus,hatchback,wi,2,19600.0,39200.0
lexus,sedan,az,15,15666.666666666666,235000.0
lexus,sedan,ca,173,16107.658959537572,2786625.0
lexus,sedan,co,2,18425.0,36850.0
lexus,sedan,fl,464,21905.495689655174,10164150.0
lexus,sedan,ga,102,14404.411764705883,1469250.0
lexus,sedan,il,15,14896.666666666666,223450.0
lexus,sedan,in,3,17400.0,52200.0
lexus,sedan,la,2,5550.0,11100.0
lexus,sedan,ma,10,9780.0,97800.0
lexus,sedan,md,28,9278.57142857143,259800.0
lexus,sedan,mi,5,12120.0,60600.0
lexus,sedan,mn,5,12000.0,60000.0
lexus,sedan,mo,16,19031.25,304500.0
lexus,sedan,ms,1,4800.0,4800.0
lexus,sedan,nc,37,11385.135135135135,421250.0
lexus,sedan,ne,4,17400.0,69600.0
lexus,sedan,nj,50,14415.5,720775.0
lexus,sedan,nv,17,14435.29411764706,245400.0
lexus,sedan,ny,3,9266.666666666666,27800.0
lexus,sedan,oh,39,21689.74358974359,845900.0
lexus,sedan,ok,1,19400.0,19400.0
lexus,sedan,pa,106,16486.79245283019,1747600.0
lexus,sedan,sc,5,11250.0,56250.0
lexus,sedan,tn,40,21508.75,860350.0
lexus,sedan,tx,51,12905.392156862745,658175.0
lexus,sedan,ut,1,2100.0,2100.0
lexus,sedan,va,11,10500.0,115500.0
lexus,sedan,wa,13,11507.692307692309,149600.0
lexus,sedan,wi,44,20306.81818181818,893500.0
lexus,suv,az,6,14050.0,84300.0
lexus,suv,ca,81,16747.53086419753,1356550.0
lexus,suv,co,4,26350.0,105400.0
lexus,suv,fl,183,25060.928961748636,4586150.0
lexus,suv,ga,49,15818.367346938776,775100.0
lexus,suv,il,9,13966.666666666666,125700.0
lexus,suv,in,1,10400.0,10400.0
lexus,suv,la,1,30500.0,30500.0
lexus,suv,ma,4,8400.0,33600.0
lexus,suv,md,10,7920.0,79200.0
lexus,suv,mi,2,28300.0,56600.0
lexus,suv,mn,4,21475.0,85900.0
lexus,suv,mo,13,19246.153846153848,250200.0
lexus,suv,nc,20,12290.0,245800.0
lexus,suv,ne,2,20150.0,40300.0
lexus,suv,nj,41,20639.024390243903,846200.0
lexus,suv,nv,7,14871.42857142857,104100.0
lexus,suv,ny,1,7400.0,7400.0
lexus,suv,oh,48,25927.083333333332,1244500.0
lexus,suv,or,1,9600.0,9600.0
lexus,suv,pa,92,23858.695652173912,2195000.0
lexus,suv,pr,1,14500.0,14500.0
lexus,suv,qc,1,21400.0,21400.0
lexus,suv,sc,2,7550.0,15100.0
lexus,suv,tn,17,26376.470588235294,448400.0
lexus,suv,tx,29,12812.068965517241,371550.0
lexus,suv,ut,1,1600.0,1600.0
lexus,suv,va,13,14323.076923076924,186200.0
lexus,suv,wa,16,17931.25,286900.0
lexus,suv,wi,30,28401.666666666668,852050.0
lexus,wagon,ca,2,3700.0,7400.0
lincoln,coupe,fl,1,700.0,700.0
lincoln,coupe,ga,1,900.0,900.0
lincoln,crew cab,ca,2,12350.0,24700.0
lincoln,crew cab,fl,2,12350.0,24700.0
lincoln,crew cab,ga,1,15800.0,15800.0
lincoln,crew cab,ma,1,17400.0,17400.0
lincoln,crew cab,mi,2,13050.0,26100.0
lincoln,crew cab,mo,1,15600.0,15600.0
lincoln,crew cab,nc,1,6000.0,6000.0
lincoln,crew cab,nj,1,6750.0,6750.0
lincoln,crew cab,ny,1,15900.0,15900.0
lincoln,crew cab,oh,1,12500.0,12500.0
lincoln,crew cab,pa,1,4400.0,4400.0
lincoln,crew cab,tx,2,13400.0,26800.0
lincoln,crew cab,va,1,8000.0,8000.0
lincoln,sedan,az,1,12000.0,12000.0
lincoln,sedan,ca,26,8105.7692307692305,210750.0
lincoln,sedan,co,4,16375.0,65500.0
lincoln,sedan,fl,97,15206.701030927836,1475050.0
lincoln,sedan,ga,44,11937.5,525250.0
lincoln,sedan,il,62,20096.774193548386,1246000.0
lincoln,sedan,in,4,8812.5,35250.0
lincoln,sedan,ma,3,5700.0,17100.0
lincoln,sedan,md,21,9902.380952380952,207950.0
lincoln,sedan,mi,42,20022.619047619046,840950.0
lincoln,sedan,mn,9,12711.111111111111,114400.0
lincoln,sedan,mo,27,19459.25925925926,525400.0
lincoln,sedan,ms,2,9750.0,19500.0
lincoln,sedan,nc,11,6631.818181818182,72950.0
lincoln,sedan,ne,1,15500.0,15500.0
lincoln,sedan,nj,25,15912.0,397800.0
lincoln,sedan,nv,9,11933.333333333334,107400.0
lincoln,sedan,ny,15,18400.0,276000.0
lincoln,sedan,oh,11,14081.818181818182,154900.0
lincoln,sedan,pa,60,15095.833333333334,905750.0
lincoln,sedan,sc,1,13800.0,13800.0
lincoln,sedan,tn,66,21839.39393939394,1441400.0
lincoln,sedan,tx,45,13863.933333333332,623877.0
lincoln,sedan,va,4,5425.0,21700.0
lincoln,sedan,wi,3,2600.0,7800.0
lincoln,suv,az,4,9275.0,37100.0
lincoln,suv,ca,36,11151.388888888889,401450.0
lincoln,suv,co,3,3600.0,10800.0
lincoln,suv,fl,49,17761.224489795917,870300.0
lincoln,suv,ga,18,15902.777777777777,286250.0
lincoln,suv,il,30,25413.333333333332,762400.0
lincoln,suv,in,1,2000.0,2000.0
lincoln,suv,ma,1,800.0,800.0
lincoln,suv,md,17,8264.70588235294,140500.0
lincoln,suv,mi,28,21353.571428571428,597900.0
lincoln,suv,mn,6,19600.0,117600.0
lincoln,suv,mo,9,17100.0,153900.0
lincoln,suv,ms,2,3750.0,7500.0
lincoln,suv,nc,9,11755.555555555555,105800.0
lincoln,suv,nj,20,17142.5,342850.0
lincoln,suv,nv,10,13375.0,133750.0
lincoln,suv,ny,12,19220.833333333332,230650.0
lincoln,suv,oh,8,16075.0,128600.0
lincoln,suv,on,3,20400.0,61200.0
lincoln,suv,pa,38,18623.684210526317,707700.0
lincoln,suv,pr,2,13600.0,27200.0
lincoln,suv,qc,1,21100.0,21100.0
lincoln,suv,sc,1,12800.0,12800.0
lincoln,suv,tn,28,25412.5,711550.0
lincoln,suv,tx,30,17636.666666666668,529100.0
lincoln,suv,va,6,4816.666666666667,28900.0
lincoln,suv,wa,4,7725.0,30900.0
lincoln,suv,wi,6,13283.333333333334,79700.0
lincoln,wagon,ca,1,22500.0,22500.0
lincoln,wagon,co,1,22600.0,22600.0
lincoln,wagon,fl,4,19500.0,78000.0
lincoln,wagon,ga,1,29500.0,29500.0
lincoln,wagon,il,4,20725.0,82900.0
lincoln,wagon,la,1,14700.0,14700.0
lincoln,wagon,md,1,17900.0,17900.0
lincoln,wagon,mi,1,33500.0,33500.0
lincoln,wagon,mo,1,24400.0,24400.0
lincoln,wagon,ny,2,19800.0,39600.0
lincoln,wagon,oh,1,26500.0,26500.0
lincoln,wagon,pa,1,22800.0,22800.0
lincoln,wagon,tn,3,26566.666666666668,79700.0
lincoln,wagon,tx,3,21266.666666666668,63800.0
lincoln,wagon,va,1,18300.0,18300.0
maserati,coupe,pa,1,33750.0,33750.0
maserati,sedan,ca,4,27562.5,110250.0
maserati,sedan,ga,1,16400.0,16400.0
mazda,cab plus,fl,1,1300.0,1300.0
mazda,cab plus,ga,1,4100.0,4100.0
mazda,cab plus 4,mi,1,10600.0,10600.0
mazda,convertible,az,1,2000.0,2000.0
mazda,convertible,ca,4,15100.0,60400.0
mazda,convertible,fl,9,9644.444444444445,86800.0
mazda,convertible,ga,4,13500.0,54000.0
mazda,convertible,md,1,8400.0,8400.0
mazda,convertible,mi,2,23550.0,47100.0
mazda,convertible,nc,3,4900.0,14700.0
mazda,convertible,ne,1,18200.0,18200.0
mazda,convertible,nj,2,18950.0,37900.0
mazda,convertible,nv,1,20000.0,20000.0
mazda,convertible,oh,1,7000.0,7000.0
mazda,convertible,pa,2,15600.0,31200.0
mazda,convertible,tn,1,6200.0,6200.0
mazda,convertible,tx,6,5800.0,34800.0
mazda,convertible,va,1,17900.0,17900.0
mazda,convertible,wa,3,7600.0,22800.0
mazda,coupe,ca,1,8300.0,8300.0
mazda,coupe,nc,1,10800.0,10800.0
mazda,coupe,nv,1,12300.0,12300.0
mazda,hatchback,az,2,6500.0,13000.0
mazda,hatchback,ca,34,8502.941176470587,289100.0
mazda,hatchback,co,2,10950.0,21900.0
mazda,hatchback,fl,22,9836.363636363636,216400.0
mazda,hatchback,ga,12,11033.333333333334,132400.0
mazda,hatchback,hi,2,11875.0,23750.0
mazda,hatchback,il,4,6600.25,26401.0
mazda,hatchback,in,3,8466.666666666666,25400.0
mazda,hatchback,la,2,8150.0,16300.0
mazda,hatchback,ma,2,3900.0,7800.0
mazda,hatchback,md,6,5766.666666666667,34600.0
mazda,hatchback,mi,7,11842.857142857143,82900.0
mazda,hatchback,mn,4,8825.25,35301.0
mazda,hatchback,mo,3,8533.333333333334,25600.0
mazda,hatchback,ms,1,9900.0,9900.0
mazda,hatchback,nc,5,10180.0,50900.0
mazda,hatchback,ne,3,7766.666666666667,23300.0
mazda,hatchback,nj,8,13712.5,109700.0
mazda,hatchback,ns,1,8900.0,8900.0
mazda,hatchback,nv,1,5800.0,5800.0
mazda,hatchback,oh,3,8600.0,25800.0
mazda,hatchback,on,4,8250.0,33000.0
mazda,hatchback,pa,23,10352.173913043478,238100.0
mazda,hatchback,pr,6,7200.0,43200.0
mazda,hatchback,qc,2,10400.0,20800.0
mazda,hatchback,tn,9,10266.666666666666,92400.0
mazda,hatchback,tx,19,8984.21052631579,170700.0
mazda,hatchback,va,6,10000.0,60000.0
mazda,hatchback,wa,3,15500.0,46500.0
mazda,hatchback,wi,4,12625.0,50500.0
mazda,minivan,az,6,9950.0,59700.0
mazda,minivan,ca,12,8641.666666666666,103700.0
mazda,minivan,co,2,11200.0,22400.0
mazda,minivan,fl,23,8443.478260869566,194200.0
mazda,minivan,ga,10,6490.0,64900.0
mazda,minivan,il,1,2100.0,2100.0
mazda,minivan,in,1,13000.0,13000.0
mazda,minivan,la,1,6500.0,6500.0
mazda,minivan,ma,4,5287.5,21150.0
mazda,minivan,md,5,6840.0,34200.0
mazda,minivan,mi,3,9816.666666666666,29450.0
mazda,minivan,mn,2,2800.0,5600.0
mazda,minivan,mo,2,4050.0,8100.0
mazda,minivan,nc,8,5637.5,45100.0
mazda,minivan,ne,4,6600.0,26400.0
mazda,minivan,nj,7,8828.57142857143,61800.0
mazda,minivan,oh,4,7500.25,30001.0
mazda,minivan,or,1,13700.0,13700.0
mazda,minivan,pa,16,8875.0,142000.0
mazda,minivan,pr,2,5050.0,10100.0
mazda,minivan,qc,2,6750.0,13500.0
mazda,minivan,tn,6,11616.666666666666,69700.0
mazda,minivan,tx,22,8054.545454545455,177200.0
mazda,minivan,ut,1,13000.0,13000.0
mazda,minivan,va,7,6200.0,43400.0
mazda,minivan,wa,2,8400.0,16800.0
mazda,minivan,wi,4,10625.0,42500.0
mazda,regular cab,nc,1,1000.0,1000.0
mazda,sedan,ab,1,800.0,800.0
mazda,sedan,az,15,8046.666666666667,120700.0
mazda,sedan,ca,88,12200.568181818182,1073650.0
mazda,sedan,co,5,8400.0,42000.0
mazda,sedan,fl,83,8692.77108433735,721500.0
mazda,sedan,ga,33,8628.787878787878,284750.0
mazda,sedan,hi,3,7066.666666666667,21200.0
mazda,sedan,il,12,6312.5,75750.0
mazda,sedan,in,6,6200.0,37200.0
mazda,sedan,la,8,9125.0,73000.0
mazda,sedan,ma,14,4467.857142857143,62550.0
mazda,sedan,md,22,4779.545454545455,105150.0
mazda,sedan,mi,18,9305.555555555555,167500.0
mazda,sedan,mn,10,8370.0,83700.0
mazda,sedan,mo,17,9205.882352941177,156500.0
mazda,sedan,ms,2,9550.0,19100.0
mazda,sedan,nc,37,6537.8378378378375,241900.0
mazda,sedan,ne,10,7275.0,72750.0
mazda,sedan,nj,50,9835.0,491750.0
mazda,sedan,nm,1,1600.0,1600.0
mazda,sedan,nv,10,11540.0,115400.0
mazda,sedan,ny,10,7540.0,75400.0
mazda,sedan,oh,14,8107.142857142857,113500.0
mazda,sedan,on,5,5220.0,26100.0
mazda,sedan,pa,87,9869.540229885057,858650.0
mazda,sedan,pr,17,5564.705882352941,94600.0
mazda,sedan,qc,4,6200.0,24800.0
mazda,sedan,sc,4,9425.25,37701.0
mazda,sedan,tn,18,9575.0,172350.0
mazda,sedan,tx,51,8334.333333333334,425051.0
mazda,sedan,ut,4,8237.5,32950.0
mazda,sedan,va,27,7507.407407407408,202700.0
mazda,sedan,wa,5,5200.0,26000.0
mazda,sedan,wi,12,11200.0,134400.0
mazda,suv,ab,1,4500.0,4500.0
mazda,suv,az,11,15209.09090909091,167300.0
mazda,suv,ca,35,19321.428571428572,676250.0
mazda,suv,co,5,20500.0,102500.0
mazda,suv,fl,64,11605.46875,742750.0
mazda,suv,ga,20,10935.0,218700.0
mazda,suv,hi,3,16333.333333333334,49000.0
mazda,suv,il,5,16940.0,84700.0
mazda,suv,la,1,18500.0,18500.0
mazda,suv,ma,3,5333.333333333333,16000.0
mazda,suv,md,2,3050.0,6100.0
mazda,suv,mi,5,16320.0,81600.0
mazda,suv,mn,3,11266.666666666666,33800.0
mazda,suv,mo,3,21300.0,63900.0
mazda,suv,nc,13,6069.2307692307695,78900.0
mazda,suv,ne,5,10020.0,50100.0
mazda,suv,nj,28,16442.85714285714,460400.0
mazda,suv,nv,7,13057.142857142857,91400.0
mazda,suv,ny,3,8050.0,24150.0
mazda,suv,oh,3,16866.666666666668,50600.0
